lat,lng,seconds
38.2332409,-85.7006749,4573
38.2332816,-85.7006145,4568
38.265886,-85.5669728,7704
38.2301654,-85.7402569,4688
38.2286581,-85.7388098,4498
38.1553066,-85.7786597,2813
38.1551878,-85.6970331,5158
38.154872,-85.6961616,5076
38.2200397,-85.7649875,3882
38.2199813,-85.765017,3890
38.1874821,-85.5789346,7743
38.1870537,-85.5788726,7779
38.2222931,-85.55159,7886
38.190922,-85.67579,5853
38.2651057,-85.6212514,7087
38.2309116,-85.7015931,4671
38.2472295,-85.7682999,3020
38.2471055,-85.7683221,3010
38.0583286,-85.6711569,7689
38.0587469,-85.6711159,7719
38.2119103,-85.7512879,3533
38.2121423,-85.751299,3552
38.1584054,-85.5818668,8245
38.2288413,-85.5416148,6992
38.2289347,-85.5412487,7017
38.2175362,-85.5988478,6238
38.217513,-85.5987339,6231
38.1500149,-85.7570286,3545
38.1499037,-85.7570246,3535
38.2120149,-85.5953945,6430
38.2119757,-85.5953604,6427
38.2446121,-85.729912,4143
38.000272,-85.753893,10614
37.9995959,-85.7559536,10760
38.2470321,-85.5258115,8030
38.2553293,-85.7375792,4453
38.2711288,-85.7438486,5301
38.1961732,-85.5476718,7711
38.196242,-85.5467023,7713
38.059224,-85.680363,8071
38.057441,-85.675838,7768
38.2485437,-85.6296727,6140
38.2255342,-85.6909342,4836
38.2252815,-85.6907025,4810
38.2232747,-85.7623866,3894
38.212475,-85.732655,4196
38.212994,-85.731514,4277
38.1578878,-85.6506527,5968
38.1581337,-85.6506274,5989
38.2165713,-85.7625316,3524
38.2202924,-85.7060356,5155
38.2186604,-85.7054439,5298
38.1584462,-85.6707452,5755
38.158973,-85.6706963,5799
38.1265873,-85.6218004,7285
38.1258025,-85.6214358,7362
38.2539133,-85.7601014,3386
38.2538975,-85.760084,3388
38.1895241,-85.5694172,7055
38.2344191,-85.7370315,4950
38.2346204,-85.7388782,5071
38.162952,-85.595977,7461
38.2155933,-85.7788154,3735
38.213306,-85.695815,5959
38.2136441,-85.6955673,5925
38.1589333,-85.7691216,3059
38.1988844,-85.7412584,5063
38.1987753,-85.7413226,5053
38.2419648,-85.6273946,6812
38.2419495,-85.6268722,6846
38.26984,-85.599615,7511
38.26952,-85.600309,7563
38.1091954,-85.6712124,5814
38.1094374,-85.671163,5794
38.154291,-85.642144,7195
38.154323,-85.640884,7278
38.2214145,-85.6786816,5118
38.2213623,-85.6787145,5116
38.1572089,-85.6797733,5540
38.2321421,-85.6368399,6442
38.2326055,-85.6371981,6399
38.2610507,-85.684198,5177
38.2513426,-85.6255146,6078
38.2506812,-85.625654,6023
38.2272317,-85.7258836,4050
38.226141,-85.7254873,3961
38.2720097,-85.747988,4868
38.2720708,-85.7491632,4792
38.1442581,-85.7009503,5425
38.1440594,-85.7006983,5423
38.2619404,-85.5809516,7767
38.261834,-85.5806318,7789
38.197699,-85.7489769,4461
38.1976666,-85.7490525,4455
38.2713638,-85.6445552,6101
38.2715212,-85.6443246,6121
38.2455445,-85.6180523,6549
38.2466826,-85.6173655,6439
38.24374,-85.520409,8066
38.243608256351834,-85.51943051884042,8131
38.243501,-85.518449,8099
38.1361587,-85.6859111,5352
38.0998597,-85.7331283,6569
38.144295,-85.576304,8640
38.143979,-85.57665,8606
38.2048377,-85.7556905,4340
38.255949,-85.526104,8583
38.2553048,-85.526658,8648
38.2017947,-85.6698229,5615
38.2018465,-85.6697236,5608
38.145794,-85.577773,8428
38.14543,-85.577919,8460
38.2535055,-85.6620432,5645
38.218493,-85.7589586,3723
38.2184244,-85.7589712,3717
38.2108342,-85.5587875,7631
38.08703,-85.6309851,7359
38.146137,-85.634281,7788
38.145035,-85.632119,7602
38.146461,-85.7754215,3088
38.1464286,-85.7754139,3085
38.1743995,-85.7612498,3154
38.0973038,-85.7048674,6641
38.2301396,-85.7117901,4111
38.2297332,-85.7114379,4152
38.2116317,-85.7635699,3369
38.1871396,-85.6365828,6809
38.1875333,-85.6361451,6854
38.161532,-85.622986,8555
37.99663,-85.715269,8668
38.066876,-85.671432,7598
38.0669417,-85.6730171,7702
38.185724,-85.515743,8821
38.1850723,-85.5157261,8875
38.2469815,-85.6159508,6368
38.2492514,-85.6828405,5362
38.2492189,-85.6829092,5367
38.211,-85.5953428,6493
38.211449,-85.5954207,6445
38.218132,-85.694188,5411
38.2416454,-85.6334589,6853
38.2417749,-85.6341142,6809
38.1280703,-85.7793226,3592
38.1280052,-85.7791277,3578
38.2579957,-85.719051,4603
38.1614889,-85.7757045,2906
38.1614927,-85.775762,2906
38.235094,-85.6446957,6607
38.254238,-85.7086645,4760
38.2578656,-85.7017245,4925
38.2063218,-85.7645471,3565
38.110567,-85.686334,5580
38.106974,-85.687876,5623
38.1926725,-85.6998758,6169
38.2577269,-85.6463751,6216
38.2514511,-85.7125813,4961
38.192673,-85.651723,6530
38.1913095,-85.651863,6505
38.126451,-85.636856,6242
38.1267044,-85.6364201,6277
38.2549523,-85.7552409,3410
38.0985279,-85.6791668,5954
38.0986573,-85.679498,5930
38.1800864,-85.6397214,6814
38.180083,-85.639663,6818
38.200497,-85.568445,6880
38.201033,-85.566037,7043
38.148013,-85.573271,8713
38.2571757,-85.7458463,4043
38.2115909,-85.7642967,3312
38.0665541,-85.6747432,7847
38.2226577,-85.6368306,5916
38.2224076,-85.6372511,5950
38.2654464,-85.7230019,5442
38.2659821,-85.7234337,5484
38.2034934,-85.7033997,6084
38.2037499,-85.7029429,6111
38.1072052,-85.6706169,5821
38.160992,-85.717385,5948
38.1631859,-85.7173496,5801
38.1316658,-85.7519101,3495
38.1311545,-85.75224,3555
38.2416834,-85.5566211,7812
38.241529,-85.5565198,7817
38.1985772,-85.7691156,3778
38.1986384,-85.7727026,3544
38.245547,-85.63264,6361
38.244767,-85.6317,6454
38.2504174,-85.7515647,3831
38.257096,-85.6567456,6014
38.257263,-85.656455,6037
38.2526768,-85.7324314,4407
38.2526899,-85.7325389,4413
38.2715102,-85.568542,7331
38.2721391,-85.5682505,7275
38.1897817,-85.6427354,6659
38.1896091,-85.6424074,6685
38.1433603,-85.6274476,7175
38.1433875,-85.6272308,7189
38.1939644,-85.7650555,3410
38.2308412,-85.7667112,4050
38.2584559,-85.7544616,3690
38.2571704,-85.7546816,3583
38.1366867,-85.6956877,5358
38.2584317,-85.6439459,6232
38.2584979,-85.6437534,6246
38.257426,-85.776629,3194
38.0724778,-85.6722642,7244
38.0726539,-85.6722215,7229
38.2175458,-85.7342385,3808
38.1728365,-85.6451416,7207
38.1026999,-85.670302,5702
38.1038724,-85.6702981,5604
38.1970644,-85.5563089,7725
38.072275,-85.6900077,7657
38.140667,-85.755329,3302
38.124901,-85.635723,6316
38.125428,-85.635048,6378
38.0936444,-85.6118569,8989
38.2202216,-85.7098284,4811
38.2198301,-85.7096077,4847
38.2139313,-85.6344592,6422
38.2382911,-85.4902363,9595
38.2383634,-85.4903524,9585
38.2460132,-85.5388394,7853
38.2460643,-85.5388603,7849
38.227291,-85.77396,3554
38.22742,-85.775166,3475
38.2522301,-85.6484123,5704
38.2522219,-85.6483163,5697
38.2208895,-85.5872618,7255
38.2216482,-85.5879263,7329
38.2324081,-85.7544812,4572
38.2203455,-85.7069673,5190
38.1582854,-85.6722974,5800
38.2119781,-85.5296336,7786
38.2048551,-85.5266362,8198
38.255075,-85.66014,5995
38.255883,-85.660657,6074
38.233677,-85.7191654,4498
38.2398441,-85.6988302,4638
38.2401958,-85.69874,4668
38.2568581,-85.6671126,6382
38.2568258,-85.6671884,6388
38.2648078,-85.6697488,5447
38.2492078,-85.6041118,6971
38.0953626,-85.6732064,5705
38.2658867,-85.7218062,5505
38.2654761,-85.7229213,5448
38.254,-85.522055,8697
38.2460856,-85.7584745,3658
38.2461114,-85.7588265,3635
38.2601438,-85.6011246,6893
38.1871375,-85.5872209,8462
38.1741114,-85.7673249,3018
38.1887742,-85.6421008,6701
38.1890112,-85.6418826,6726
38.148025,-85.600591,8757
38.1747812,-85.5321392,9248
38.2043175,-85.7421619,4840
38.09524,-85.692559,5781
38.095302,-85.691388,5795
38.2683166,-85.5722981,7632
38.2681987,-85.5728607,7670
38.238232,-85.551118,7779
38.1077477,-85.6705728,5865
38.2484762,-85.7562871,3883
38.149654,-85.6598585,5679
38.1491065,-85.6598863,5634
38.2365613,-85.7509752,4247
38.2364407,-85.7509893,4238
38.1411913,-85.6680686,5617
38.1412475,-85.6693125,5680
38.1928725,-85.5240573,8041
38.1969635,-85.7101554,6018
38.183602,-85.580642,7839
38.184404,-85.577625,7630
38.1862042,-85.6057314,8486
38.1878567,-85.6052122,8344
38.140203,-85.675695,5400
38.140137,-85.6751328,5395
38.2588611,-85.7503668,3818
38.193804,-85.677383,5655
38.192416,-85.675743,5689
38.1893473,-85.770722,2975
38.18938,-85.771976,3038
38.2431136,-85.514787,8129
38.2429448,-85.5148104,8142
38.2666219,-85.6129016,6520
38.2568332,-85.7146047,4719
38.2409385,-85.7724355,3738
38.2408277,-85.77245,3735
38.2218932,-85.5552677,7624
38.221346,-85.553707,7631
38.1194171,-85.7452532,3675
38.1185547,-85.7451206,3688
38.1358776,-85.7003886,5290
38.1358844,-85.700586,5277
38.214495,-85.7209794,4877
38.2144624,-85.720662,4898
38.16754,-85.5501803,9331
38.1674641,-85.5507181,9367
38.225199,-85.627143,6403
38.22663,-85.624238,6629
38.1193496,-85.6157308,8259
38.1193613,-85.6163514,8300
38.2310983,-85.7170509,4385
38.1762746,-85.5696032,7433
38.2532621,-85.7774725,3276
38.2602634,-85.5506209,8536
38.185165,-85.576574,7492
38.185106,-85.57555,7425
38.2074629,-85.550872,7743
38.2568051,-85.7503584,3693
38.2094744,-85.7188845,5249
38.2099471,-85.7180123,5189
38.1514121,-85.6622261,5694
38.1513751,-85.6623935,5692
38.2368585,-85.6844087,5110
38.2368446,-85.6844191,5111
38.2439306,-85.7550169,3850
38.2438949,-85.7549536,3856
38.2523133,-85.6494315,5638
38.2523041,-85.6493257,5645
38.0063222,-85.7107733,8599
38.2589637,-85.6419009,6395
38.2584566,-85.6414692,6401
38.2120306,-85.7576975,3576
38.2119626,-85.7577086,3582
38.1876776,-85.6948318,6109
38.1545007,-85.6917267,5408
38.2277362,-85.4982782,10435
38.2565568,-85.7136217,4745
38.188645,-85.561358,7009
38.1897,-85.561304,7099
38.2034597,-85.5438363,7909
38.2032228,-85.5437608,7929
38.242932,-85.639845,6559
38.2494254,-85.7627729,3493
38.2067621,-85.7029527,6170
38.2132658,-85.5701665,7464
38.2132364,-85.570148,7461
38.147335,-85.595317,8311
38.149188,-85.59448,8325
38.2120102,-85.5936884,6457
38.2547068,-85.75939,3375
38.2293356,-85.5426847,6898
38.2295025,-85.5437139,6963
38.2487697,-85.5315337,7919
38.2491492,-85.5316936,7952
38.2521041,-85.6558855,5644
38.2521157,-85.6558652,5643
38.2289809,-85.74197,4640
38.2411285,-85.7228688,4290
38.1919162,-85.7418058,4618
38.1988195,-85.7569117,4210
38.189526,-85.5552371,7432
38.1899481,-85.5548594,7491
38.1599413,-85.5424187,10236
38.191552,-85.563976,6886
38.1684009,-85.6058984,7439
38.1685036,-85.606069,7446
38.1872094,-85.7016314,5848
38.2191549,-85.58414,6981
38.1360481,-85.7002275,5285
38.1360339,-85.6998798,5307
38.2467085,-85.511396,8443
38.2467686,-85.5110966,8423
38.1620315,-85.6266509,8748
38.1620328,-85.6280868,8842
38.2345378,-85.6756987,5473
38.2347773,-85.6749471,5526
38.2291592,-85.7020082,4601
38.2293704,-85.7016868,4629
38.230458,-85.730363,4651
38.2147112,-85.7552095,3718
38.2015862,-85.6648564,5611
38.057816,-85.6732332,7729
38.0577716,-85.6726565,7767
38.2337835,-85.5188994,8038
38.2324494,-85.5178444,8073
38.240535,-85.493526,9269
38.2403498,-85.493663,9279
38.2698399,-85.5342452,9003
38.2156204,-85.7578553,3594
38.0696672,-85.7178778,9104
38.1816241,-85.7667136,2906
38.2558351,-85.7334633,4587
38.254972,-85.657146,5770
38.2551944,-85.6567592,5801
38.168743,-85.698795,5321
38.1690698,-85.6970698,5437
38.2541966,-85.673261,5465
38.2541144,-85.6720152,5471
38.2160803,-85.5548967,7847
38.2164772,-85.5540944,7928
38.18122,-85.611927,7932
38.095312,-85.596465,10136
38.0946242,-85.5967945,10198
38.2050656,-85.7045513,5898
38.2054087,-85.7047998,5870
38.25132,-85.7644761,3223
38.1061788,-85.7600819,5087
38.2399034,-85.7088361,4958
38.118237,-85.6761781,5519
38.140809,-85.619483,7334
38.1403813,-85.6186524,7269
38.074182,-85.7120295,8423
38.2108925,-85.5531827,7825
38.2106509,-85.5529319,7799
38.2714223,-85.4919777,9102
38.270641,-85.4916726,9164
38.1989604,-85.5436638,7837
38.2001422,-85.5438957,7940
38.2357578,-85.7147464,4456
38.2356656,-85.7145783,4469
38.2171733,-85.6766079,5069
38.233389,-85.741466,4691
38.232729,-85.741577,4747
38.2459675,-85.7321608,4186
38.2453855,-85.7327626,4126
38.209763,-85.596779,6355
38.2096529,-85.5970999,6378
38.061468,-85.640253,9434
38.0612279,-85.6397325,9474
38.215633,-85.62206,6245
38.12874,-85.635367,6362
38.130421,-85.635339,6225
38.2426329,-85.7456003,4119
38.2205382,-85.5346554,7788
38.216178,-85.670101,5402
38.1593023,-85.7141286,5337
38.1579497,-85.7141806,5323
38.2403745,-85.6452311,6780
38.240302,-85.645173,6787
38.2385646,-85.7057947,4596
38.2263758,-85.6978264,4653
38.2660716,-85.7090575,5550
38.2398389,-85.759321,4065
38.2395919,-85.7586998,4122
38.2174723,-85.7581189,3707
38.2176213,-85.758256,3711
38.1064592,-85.6749174,5811
38.1058402,-85.674901,5856
38.1982516,-85.5697498,6780
38.1981261,-85.5695714,6795
38.129169,-85.704653,5209
38.2382359,-85.5944147,9077
38.1877016,-85.7381508,5143
38.1883248,-85.7367902,5246
38.1347816,-85.6154385,7979
38.1342231,-85.6155035,8025
38.209574,-85.564076,7555
38.2092663,-85.5632926,7565
38.206468,-85.7508594,3908
38.2058463,-85.7508021,3960
38.2283007,-85.4915874,10684
38.256311,-85.7536758,3451
38.2468192,-85.6268235,6317
38.2472105,-85.6263505,6328
38.2519212,-85.6480989,5726
38.2369661,-85.7185162,4283
38.237006,-85.718433,4289
38.180521,-85.642355,6794
38.178416,-85.643773,6839
38.2527826,-85.5795045,7906
38.1892844,-85.6864436,6126
38.1891689,-85.6863544,6137
38.1661359,-85.6445091,6906
38.1659599,-85.6445243,6892
38.2226243,-85.5304791,8034
38.2227327,-85.5305239,8044
38.2683454,-85.6838731,6193
38.2683259,-85.6831814,6262
38.2533112,-85.7455145,3919
38.2533259,-85.7456449,3911
38.2360985,-85.7111857,4601
38.235405,-85.7125628,4494
38.0546762,-85.6453256,9648
38.0542673,-85.6446228,9590
38.2565502,-85.7549549,3542
38.2565554,-85.7548448,3537
38.2047488,-85.744036,4773
38.2574658,-85.765195,3311
38.2485935,-85.7799686,2937
38.2485815,-85.7798763,2944
38.1739233,-85.767851,3036
38.174147,-85.7677688,3017
38.2605049,-85.6738601,6111
38.2602779,-85.6739355,6090
38.2212484,-85.5801435,7286
38.2504548,-85.6401345,5890
38.2366545,-85.7120356,4669
38.2369741,-85.7114303,4717
38.262385,-85.711715,5266
38.261891,-85.711128,5210
38.1542646,-85.574996,8813
38.1541678,-85.575178,8820
38.2544644,-85.7358525,4450
38.2488395,-85.7562211,3913
38.2693622,-85.5670137,7487
38.2241529,-85.7315237,3903
38.1724409,-85.5387777,9261
38.110037,-85.5738294,9708
38.1099898,-85.5749442,9784
38.2544971,-85.7445203,3963
38.2544512,-85.7441352,3989
38.1442171,-85.7742922,3145
38.1441445,-85.7742648,3151
38.241304,-85.7100501,5034
38.2298075,-85.7043671,4515
38.229849,-85.7044082,4511
38.269044,-85.603758,7172
38.2397844,-85.5768501,7482
38.2412153,-85.5768371,7497
38.204116,-85.713513,5479
38.203993,-85.714108,5439
38.2207121,-85.5876031,7282
38.2207674,-85.5874816,7272
38.243946,-85.7552332,3836
38.2203967,-85.537507,7832
38.165289,-85.688943,6049
38.165268,-85.687897,6090
38.2582693,-85.756453,3709
38.2642446,-85.5811653,7525
38.264529,-85.580936,7497
38.2049041,-85.7563391,4383
38.2041674,-85.756683,4351
38.1951587,-85.5749588,7249
38.159631,-85.6599535,5968
38.1595213,-85.6599487,5959
38.2280529,-85.7123471,4269
38.2272471,-85.7138511,4160
38.2527419,-85.7339285,4324
38.2372948,-85.7661492,4024
38.2372374,-85.7655536,4062
38.17018,-85.771588,2942
38.1313203,-85.6275874,6862
38.1405611,-85.7578895,3344
38.1408148,-85.7575424,3375
38.2476998,-85.7001225,5562
38.2477929,-85.7000642,5571
38.2251695,-85.5777561,7401
38.2251539,-85.577656,7408
38.2520944,-85.6454226,5695
38.231278,-85.739688,4746
38.2313368,-85.7396343,4752
38.1214405,-85.6446296,5913
38.1216305,-85.6447122,5930
38.264656,-85.523856,8552
38.2444207,-85.519604,8167
38.2526927,-85.5809926,7830
38.2526798,-85.5810426,7826
38.2647207,-85.6700507,5426
38.2646497,-85.6700054,5420
38.1941061,-85.743132,4520
38.1950467,-85.7438782,4591
38.2384481,-85.4880326,9828
38.2382852,-85.4869808,9758
38.2565966,-85.671459,5915
38.2565941,-85.6702101,5820
38.258258,-85.771421,3364
38.2624348,-85.7024783,5482
38.2258083,-85.69651,4644
38.1276495,-85.5804981,8465
38.127969,-85.58012,8429
38.2138595,-85.7624239,3394
38.1371363,-85.6236086,7279
38.2414447,-85.7100573,5033
38.2414821,-85.7099864,5038
38.145294,-85.703849,5371
38.2526456,-85.6511179,5624
38.2526371,-85.6510569,5628
38.2378057,-85.7184597,4382
38.2377671,-85.7183893,4377
38.2022777,-85.7456114,4777
38.202652,-85.7454318,4751
38.1933748,-85.5668546,6962
38.193001,-85.567446,7012
38.1646686,-85.7176032,5729
38.1652572,-85.717605,5777
38.1387417,-85.6782498,5492
38.2236803,-85.5878596,7336
38.2236713,-85.5873724,7341
38.1505052,-85.7563368,3606
38.1499925,-85.7557458,3663
38.2616753,-85.7367082,4744
38.2616534,-85.7367527,4741
38.1961121,-85.7403425,4827
38.0687613,-85.6457622,9373
38.069598,-85.645751,9443
38.250739,-85.542984,8146
38.2504009,-85.6862937,5526
38.2502045,-85.6857632,5476
38.2215487,-85.7636403,4042
38.2217981,-85.7645338,3995
38.1911064,-85.740908,4716
38.1989204,-85.741378,5066
38.1988886,-85.7413649,5063
38.2315376,-85.703126,4544
38.2318343,-85.7026729,4583
38.2088592,-85.7633685,3320
38.2545242,-85.7093457,4775
38.2544976,-85.709259,4781
38.1772312,-85.6335209,7585
38.1774087,-85.6336655,7568
38.2594382,-85.6398777,6482
38.2594758,-85.6399118,6486
38.2265038,-85.5441433,7202
38.1989448,-85.6888657,6226
38.1994015,-85.6890843,6256
38.2210299,-85.5085915,8724
38.220943,-85.508684,8715
38.1902314,-85.5554281,7495
38.1903155,-85.5555896,7508
38.26994,-85.623611,7100
38.2173369,-85.5616104,7807
38.217012,-85.561556,7779
38.2078859,-85.7707277,3268
38.207453,-85.7708042,3302
38.153284,-85.579981,8385
38.2249898,-85.7047341,4809
38.2243405,-85.706057,4704
38.2527456,-85.6574687,5540
38.2526732,-85.6574288,5546
38.2261519,-85.6807298,4912
38.2263436,-85.6803244,4907
38.2254492,-85.5493078,7567
38.2494585,-85.6113358,6486
38.2569343,-85.7150269,4683
38.2570011,-85.7149867,4689
38.2220105,-85.7048838,5199
38.2541293,-85.7587536,3432
38.2542421,-85.7587329,3425
38.173246,-85.665314,6430
38.172385,-85.665384,6445
38.2058041,-85.5805665,6613
38.2222237,-85.7772644,3489
38.1340153,-85.7603869,3466
38.13375,-85.761393,3481
38.1919382,-85.6930142,6104
38.1918587,-85.6927039,6082
38.081827,-85.701241,6705
38.2647104,-85.5647284,7970
38.2375467,-85.6353494,7103
38.263191,-85.779158,3611
38.175956,-85.749036,3895
38.1756586,-85.7487508,3926
38.2303082,-85.7629909,4202
38.2303236,-85.7628838,4203
38.13348,-85.67814,5441
38.133685,-85.677523,5449
38.2229387,-85.7059728,4848
38.2233158,-85.7053864,4799
38.2209547,-85.5631419,7684
38.2203755,-85.564108,7624
38.2563487,-85.5809554,8081
38.1694191,-85.768567,3041
38.1693914,-85.7683671,3027
38.2429117,-85.7418807,4045
38.2539947,-85.5934677,7341
38.1523401,-85.6771424,5543
38.1506984,-85.6783149,5522
38.1345659,-85.6837484,5354
38.1377619,-85.6803072,5343
38.1378957,-85.6798387,5368
38.2391375,-85.7805924,3118
38.2396362,-85.7805122,3159
38.2508991,-85.7637703,3301
38.2508418,-85.7632863,3333
38.2470075,-85.6161962,6384
38.2327757,-85.566591,7604
38.272243,-85.637668,6703
38.2671474,-85.6992211,5825
38.208203,-85.647991,6887
38.208403,-85.6475793,6919
38.151893,-85.651543,6642
38.151363,-85.649586,6804
38.2145302,-85.5425803,7827
38.214581,-85.5423671,7841
38.24644,-85.490042,9756
38.247041,-85.49063,9819
38.2426157,-85.575508,7617
38.2412204,-85.7655301,3693
38.20381,-85.627773,7283
38.154295,-85.659692,5692
38.2060179,-85.5809141,6584
38.206051,-85.5809679,6580
38.2565109,-85.6619787,5971
38.2484996,-85.7307228,4442
38.1665258,-85.7177785,5583
38.1665271,-85.7179713,5570
38.1770921,-85.6299008,7401
38.177226,-85.6290668,7345
38.2640046,-85.5515899,8402
38.1192978,-85.5727508,8716
38.1186891,-85.5725696,8768
38.2146891,-85.7458852,3774
38.118653,-85.659924,5711
38.2461015,-85.7601792,3541
38.2462091,-85.7601599,3547
38.2188791,-85.6035264,6199
38.0637814,-85.7104376,9250
38.249126,-85.779026,3025
38.248827,-85.7790792,3000
38.160216,-85.76345,3108
38.1281007,-85.5913263,9489
38.188293,-85.60436,8427
38.209359,-85.68582,5933
38.209867,-85.685658,5889
38.25999,-85.631111,7417
38.260835,-85.631876,7331
38.0634762,-85.6506927,8726
38.2335383,-85.6322249,6782
38.2567181,-85.7265194,4795
38.2571151,-85.7267987,4830
38.043645,-85.678212,8220
38.2293608,-85.5419857,6945
38.2555393,-85.6046173,6940
38.266411,-85.534784,8779
38.266692,-85.533071,8800
38.0619217,-85.6695537,7638
38.0630324,-85.6670205,7828
38.2111242,-85.7402619,3901
38.2635611,-85.5030576,9294
38.207228,-85.630773,7128
38.2257694,-85.7316667,4004
38.185838,-85.626168,7392
38.184841,-85.62626,7309
38.271842,-85.5708985,7240
38.2294619,-85.6052783,7299
38.2295752,-85.6048951,7270
38.2074933,-85.5671372,7683
38.2070838,-85.5665818,7744
38.238735,-85.733082,4570
38.2389911,-85.7324631,4524
38.1894847,-85.5160134,8777
38.192135,-85.585601,8102
38.192109,-85.585147,8072
38.1498121,-85.6977129,5449
38.2563057,-85.6630145,5917
38.2563107,-85.6630058,5918
38.1165843,-85.6900705,5534
38.1171302,-85.6898163,5499
38.1861134,-85.7008192,5779
38.1863095,-85.7009628,5762
38.1079187,-85.7310174,6773
38.178414,-85.657434,6409
38.17830980052052,-85.65571095499097,6522
38.1386794,-85.6686856,5433
38.255135,-85.7438559,4053
38.255231,-85.743841,4060
38.043922,-85.6904806,9041
38.0430752,-85.6903009,9112
38.1905534,-85.6455682,6558
38.217851,-85.7602495,3650
38.2125947,-85.6277108,6419
38.2129974,-85.6276074,6453
38.1320806,-85.7478171,3776
38.2532925,-85.61507,6686
38.2543519,-85.6947271,5161
38.2543397,-85.6947221,5162
38.150322,-85.62861,7758
38.149208,-85.628396,7664
38.2188072,-85.735225,3686
38.2321966,-85.7098594,4135
38.23832,-85.725084,4402
38.2542701,-85.761914,3447
38.2481652,-85.6854033,5299
38.1596424,-85.7148013,5321
38.1597356,-85.7145806,5305
38.244562,-85.755269,3779
38.2447228,-85.755241,3765
38.1723804,-85.7107797,4817
38.2149387,-85.7070885,6215
38.2122565,-85.7095533,5931
38.2490647,-85.7589513,3739
38.2198345,-85.7287364,4139
38.049474,-85.625335,10749
38.116856,-85.6299025,6868
38.1153808,-85.6300217,6745
38.0874941,-85.6681909,5837
38.2258944,-85.7477735,4561
38.2509056,-85.6323184,5845
38.2201438,-85.6296332,5865
38.2206065,-85.6296981,5904
38.202426,-85.586007,7149
38.2718512,-85.4918003,9052
38.08121,-85.694201,6769
38.1942372,-85.7054933,5830
38.1678184,-85.6380714,6956
38.1675256,-85.6380785,6974
38.2702792,-85.4915107,9193
38.092417,-85.651189,5894
38.2273513,-85.6401694,6258
38.195043,-85.583604,7772
38.2259186,-85.7611725,3987
38.2259898,-85.7618408,3943
38.2023569,-85.7751625,3316
38.1621736,-85.7803829,2970
38.2565469,-85.7797581,3133
38.2540276,-85.7587737,3441
38.2660034,-85.606774,7200
38.2496608,-85.6102353,6581
38.249762,-85.6113145,6510
38.2189627,-85.5442528,7805
38.2180798,-85.555363,7856
38.2201909,-85.7728997,3799
38.219765,-85.7735989,3741
38.2306699,-85.5423359,7068
38.23487,-85.7166616,4432
38.2351511,-85.7163457,4401
37.99755,-85.728498,9504
38.2700356,-85.6140979,6465
38.2424398,-85.7268885,4164
38.2210317,-85.6462187,5541
38.202941,-85.620178,7560
38.236258,-85.531188,7977
38.235933,-85.531048,7972
38.2419056,-85.7323664,4219
38.241871,-85.732435,4224
38.1573669,-85.6973269,5085
38.2475335,-85.7545284,3849
38.2413011,-85.7275009,4303
38.2188,-85.590093,6790
38.219299,-85.589179,6863
38.2546384,-85.7096001,4758
38.2513629,-85.7648669,3202
38.1063849,-85.6066456,8601
38.1061735,-85.6061208,8640
38.2419055,-85.6282742,6743
38.2420352,-85.628618,6718
38.2629646,-85.7323459,5050
38.2637195,-85.7331262,5101
38.2469888,-85.7720316,3266
38.0488255,-85.6693206,8331
38.224701,-85.709576,4600
38.2030935,-85.5474949,7857
38.2186101,-85.5995145,6234
38.2187925,-85.6014872,6332
38.1396804,-85.6882764,5336
38.1394242,-85.6881529,5330
38.270874,-85.52633,9440
38.2705902,-85.5261012,9468
38.201205,-85.596262,7209
38.201335,-85.595032,7128
38.1847252,-85.6074533,8390
38.1850369,-85.6073455,8417
38.0958655,-85.6778601,5820
38.1868832,-85.6219176,7712
38.1869226,-85.6213381,7753
38.2605984,-85.6857575,5161
38.248908,-85.644693,5971
38.2487539,-85.6445735,5986
38.1476214,-85.6918168,5204
38.1820602,-85.5507058,8155
38.2215841,-85.6583105,5691
38.1667159,-85.7585935,3283
38.2000893,-85.5702208,6759
38.2006699,-85.5704552,6810
38.138654,-85.605952,8125
38.138611,-85.604825,8199
38.2235675,-85.5880892,7345
38.2235343,-85.5880528,7341
38.2539797,-85.6500839,5787
38.022186,-85.701843,8493
38.022209,-85.702082,8477
38.2183517,-85.7543418,3731
38.2183512,-85.7542368,3738
38.2417219,-85.730775,4293
38.2350353,-85.762014,4177
38.2622646,-85.608694,6637
38.2045337,-85.7598533,4212
38.2045116,-85.7596386,4198
38.2449889,-85.5115255,8376
38.2447503,-85.5114303,8397
38.2477463,-85.5199101,8516
38.2478469,-85.5195391,8542
38.0669244,-85.6741789,7779
38.0668087,-85.6741866,7789
38.20443,-85.526598,8161
38.2558936,-85.7618291,3359
38.2564442,-85.7617185,3405
38.2238653,-85.6797183,5091
38.2238622,-85.6796485,5089
38.1616729,-85.6435648,6636
38.1681992,-85.702195,5137
38.1683389,-85.7021991,5125
38.0990426,-85.6512077,5866
38.218174,-85.778697,3618
38.2713611,-85.5725183,7188
38.1902422,-85.7698216,3420
38.1902578,-85.7692626,3383
38.2497982,-85.7333238,4500
38.084604,-85.690001,7273
38.0963804,-85.6781952,5833
38.0960155,-85.6785084,5797
38.098649,-85.687743,5811
38.2053446,-85.5429612,7940
38.2546746,-85.6722704,5740
38.2543773,-85.7078022,4773
38.254093,-85.7079581,4747
38.254339,-85.67556,5475
